status,open,close,type,account_id,client_id
Inactive,2009-01-01,2011-09-11,Roth IRA,2472,813
Active,2004-03-15,,Brokerage,2473,813
Active,2014-11-27,,529,2474,813
Inactive,2014-06-12,2017-01-11,Roth 401(k),2475,813
Inactive,2015-11-18,2018-06-20,Brokerage,2476,814
Active,2006-06-14,,529,2477,814
Active,2015-05-08,,Roth 401(k),2478,814
Active,2013-03-01,,Traditional IRA,2479,814
Inactive,2017-02-15,2017-09-07,Roth IRA,2480,815
Active,2016-08-20,,Traditional IRA,2481,815
Active,2012-12-26,,Roth 401(k),2482,815
Active,2013-07-03,,529,2483,815
Active,2016-10-26,,Brokerage,2484,815
Active,2011-01-21,,Roth 401(k),2485,816
Active,2009-06-02,,529,2486,816
Inactive,2006-05-29,2008-08-03,Roth 401(k),2487,817
Active,2006-05-13,,Roth IRA,2488,817
Active,2008-12-28,,Traditional IRA,2489,817
Active,2004-05-02,,Brokerage,2490,817
Active,2006-08-16,,529,2491,817
Active,2017-03-01,,Traditional IRA,2492,818
Active,2013-11-27,,Roth 401(k),2493,818
Active,2013-03-18,,Roth IRA,2494,818
Active,2012-12-22,,Brokerage,2495,818
Active,2015-10-21,,529,2496,818
Active,2016-01-18,,Roth IRA,2497,819
Active,2012-04-24,,Brokerage,2498,819
Active,2013-08-27,,Traditional IRA,2499,819
Active,2017-04-16,,529,2500,819
Active,2014-08-28,,Roth 401(k),2501,819
Active,2009-08-06,,Roth 401(k),2502,820
Active,2015-03-11,,Brokerage,2503,820
Active,2016-09-11,,529,2504,820
Active,2013-06-04,,Roth 401(k),2505,821
Inactive,2012-05-28,2015-08-02,Brokerage,2506,821
Inactive,2017-06-14,2018-06-23,Traditional IRA,2507,821
Active,2006-03-08,,Roth 401(k),2508,822
Inactive,2013-09-04,2016-07-21,Roth IRA,2509,822
Active,2012-11-26,,Brokerage,2510,822
Active,2013-11-22,,529,2511,823
Active,2006-07-18,,Roth IRA,2512,824
Active,2005-03-18,,Brokerage,2513,824
Active,2015-02-17,,Traditional IRA,2514,825
Inactive,2017-08-27,2018-05-14,Roth IRA,2515,826
Active,2017-07-27,,Brokerage,2516,826
Active,2017-11-30,,Traditional IRA,2517,826
Active,2013-10-11,,529,2518,826
Active,2008-04-15,,Roth 401(k),2519,826
Active,2015-01-03,,Roth IRA,2520,827
Active,2011-06-11,,529,2521,827
Active,2010-12-27,,Roth 401(k),2522,827
Inactive,2010-01-30,2012-08-16,Roth IRA,2523,828
Active,2002-01-13,,Traditional IRA,2524,828
Active,2012-11-01,,Roth 401(k),2525,828
Active,2018-04-21,,Roth IRA,2526,829
Active,2015-01-22,,Roth 401(k),2527,829
Active,2016-03-06,,Traditional IRA,2528,829
Inactive,2016-03-29,2017-12-05,Brokerage,2529,830
Active,2017-04-02,,Roth IRA,2530,831
Inactive,2014-12-19,2016-04-12,Brokerage,2531,831
Active,2016-06-15,,529,2532,831
Active,2012-02-05,,Roth 401(k),2533,831
Active,2017-05-10,,Traditional IRA,2534,831
Inactive,2013-12-29,2018-06-21,Traditional IRA,2535,832
Inactive,2012-07-11,2017-07-19,Roth 401(k),2536,833
Active,2013-05-13,,Roth IRA,2537,834
Active,2011-12-08,,Brokerage,2538,834
Active,2017-05-03,,529,2539,835
Active,2018-05-10,,Traditional IRA,2540,835
Active,2017-10-01,,Brokerage,2541,835
Active,2012-02-23,,Roth IRA,2542,836
Active,2010-11-01,,Brokerage,2543,836
Active,2005-06-25,,529,2544,836
Active,2007-06-04,,Traditional IRA,2545,836
Active,2006-07-10,,Roth 401(k),2546,836
Active,2009-12-03,,Brokerage,2547,837
Active,2009-10-31,,Roth 401(k),2548,837
Active,2016-02-08,,529,2549,837
Active,2018-02-21,,529,2550,838
Active,2015-05-19,,Roth 401(k),2551,838
Active,2015-10-17,,Roth IRA,2552,839
Active,2018-06-15,,Roth 401(k),2553,839
Active,2018-07-13,,529,2554,839
Active,2016-06-26,,Traditional IRA,2555,840
Inactive,2015-11-27,2018-07-22,529,2556,840
Active,2017-09-01,,Roth IRA,2557,840
Active,2016-04-29,,Brokerage,2558,840
Active,2013-10-20,,Roth 401(k),2559,841
Active,2017-10-02,,529,2560,841
Active,2007-11-07,,529,2561,842
Active,2018-03-01,,Brokerage,2562,843
Inactive,2016-03-20,2017-04-21,Traditional IRA,2563,843
Inactive,2018-07-20,2018-10-29,Roth IRA,2564,843
Active,2015-05-25,,529,2565,843
Active,2017-08-27,,Roth 401(k),2566,843
Active,2006-03-26,,529,2567,844
Active,2015-03-02,,Traditional IRA,2568,844
Inactive,2012-10-31,2014-04-12,Brokerage,2569,844
Active,2017-02-14,,Roth 401(k),2570,845
Inactive,2018-06-17,2018-10-27,529,2571,845
Active,2017-04-09,,Brokerage,2572,845
Active,2006-02-01,,Brokerage,2573,846
Active,2004-11-23,,Roth IRA,2574,847
Active,2017-07-19,,Traditional IRA,2575,847
Inactive,2015-02-23,2017-09-11,Brokerage,2576,848
Active,2014-09-27,,Roth 401(k),2577,848
Active,2015-03-26,,Traditional IRA,2578,848
Active,2011-04-01,,Brokerage,2579,849
Active,2011-07-03,,Traditional IRA,2580,849
Inactive,2018-06-01,2018-10-09,Roth 401(k),2581,849
Active,2012-07-31,,529,2582,849
Active,2011-03-04,,Roth IRA,2583,849
Active,2012-04-16,,Brokerage,2584,850
Active,2016-05-09,,529,2585,851
Active,2017-07-01,,Roth IRA,2586,851
Active,2016-01-17,,Roth 401(k),2587,851
Active,2015-08-01,,Traditional IRA,2588,851
Active,2016-12-03,,Traditional IRA,2589,852
Active,2016-02-18,,529,2590,852
Active,2018-05-28,,Roth IRA,2591,852
Active,2016-05-26,,Brokerage,2592,852
Active,2017-08-26,,529,2593,853
Active,2017-10-04,,Roth IRA,2594,853
Active,2016-12-11,,Roth IRA,2595,854
Active,2011-09-06,,Roth IRA,2596,855
Active,2014-07-10,,Roth 401(k),2597,855
Active,2015-03-28,,Traditional IRA,2598,855
Active,2018-06-02,,Brokerage,2599,856
Active,2018-02-26,,Roth IRA,2600,856
Active,2014-09-30,,Traditional IRA,2601,857
Active,2018-03-10,,Roth IRA,2602,857
Active,2013-05-23,,Brokerage,2603,857
Active,2014-10-14,,529,2604,857
Active,2016-08-04,,Roth 401(k),2605,857
Active,2016-02-19,,Traditional IRA,2606,858
Active,2018-05-01,,Roth IRA,2607,859
Active,2016-02-01,,Traditional IRA,2608,859
Active,2016-04-04,,529,2609,859
Active,2018-05-31,,Roth IRA,2610,860
Active,2015-07-10,,Roth 401(k),2611,860
Active,2017-05-27,,Brokerage,2612,860
Active,2015-06-02,,Traditional IRA,2613,860
Active,2015-07-06,,529,2614,860
Active,2016-06-25,,529,2615,861
Active,2017-12-10,,Traditional IRA,2616,862
Active,2016-11-08,,Roth 401(k),2617,862
Active,2018-04-12,,Roth IRA,2618,863
Active,2017-09-10,,529,2619,863
Active,2018-04-24,,Traditional IRA,2620,863
Active,2016-05-08,,Brokerage,2621,863
Active,2013-02-27,,529,2622,864
Active,2014-02-22,,Brokerage,2623,864
Active,2014-02-10,,Traditional IRA,2624,864
Active,2013-09-21,,Roth 401(k),2625,864
Active,2015-02-25,,Roth IRA,2626,864
Active,2018-07-01,,Roth IRA,2627,865
Active,2015-11-23,,529,2628,865
Active,2018-02-26,,Roth 401(k),2629,866
Active,2010-03-24,,Traditional IRA,2630,866
Active,2018-01-15,,Roth IRA,2631,866
Active,2008-11-02,,529,2632,867
Active,2015-08-13,,Brokerage,2633,867
Inactive,2016-07-10,2017-02-28,Traditional IRA,2634,868
Active,2013-05-04,,Roth 401(k),2635,869
Active,2012-09-08,,Roth IRA,2636,869
Active,2017-01-27,,Brokerage,2637,870
Active,2016-04-12,,Traditional IRA,2638,871
Active,2003-03-12,,Brokerage,2639,872
Active,2012-05-30,,Traditional IRA,2640,873
Active,2015-01-08,,Roth IRA,2641,873
Active,2009-02-15,,Brokerage,2642,874
Inactive,2010-07-27,2011-10-10,Roth IRA,2643,874
Active,2017-02-19,,529,2644,874
Active,2012-10-30,,Traditional IRA,2645,874
Active,2017-02-27,,Traditional IRA,2646,875
Active,2013-08-06,,529,2647,876
Active,2008-03-19,,Brokerage,2648,876
Active,2008-12-02,,Traditional IRA,2649,876
Active,2010-06-13,,Roth 401(k),2650,876
Active,2015-05-08,,Brokerage,2651,877
Active,2014-04-30,,529,2652,877
Inactive,2016-12-04,2017-05-27,Roth 401(k),2653,878
Active,2016-04-18,,Brokerage,2654,879
Active,2012-11-26,,Traditional IRA,2655,879
Active,2017-08-20,,Roth IRA,2656,879
Inactive,2018-06-09,2018-09-18,529,2657,880
Active,2018-07-04,,Roth 401(k),2658,880
Active,2018-07-20,,Roth IRA,2659,880
Active,2017-07-22,,Traditional IRA,2660,880
Active,2010-05-13,,Roth IRA,2661,881
Active,2017-01-24,,Brokerage,2662,881
Inactive,2013-05-17,2013-12-31,Traditional IRA,2663,881
Active,2010-01-01,,Roth 401(k),2664,881
Active,2005-11-22,,529,2665,881
Active,2017-07-28,,Brokerage,2666,882
Active,2014-11-20,,Traditional IRA,2667,882
Active,2017-01-08,,Roth 401(k),2668,883
Active,2014-02-05,,Roth IRA,2669,883
Active,2014-06-22,,Traditional IRA,2670,883
Active,2010-08-16,,529,2671,883
Active,2004-07-25,,Brokerage,2672,883
Inactive,2017-06-28,2018-05-17,Roth IRA,2673,884
Inactive,2013-01-21,2013-10-18,529,2674,884
Active,2014-11-06,,Roth 401(k),2675,884
Active,2016-11-06,,Traditional IRA,2676,884
Active,2015-06-02,,Brokerage,2677,885
Active,2016-04-12,,Roth IRA,2678,885
Active,2014-05-16,,Traditional IRA,2679,885
Active,2014-08-25,,Roth 401(k),2680,885
Active,2012-12-18,,529,2681,885
Active,2016-08-30,,Brokerage,2682,886
Active,2016-09-06,,Traditional IRA,2683,886
Active,2016-12-02,,Roth IRA,2684,886
Active,2018-02-16,,Roth 401(k),2685,886
Active,2018-05-10,,529,2686,886
Active,2017-06-27,,Traditional IRA,2687,887
Active,2017-09-23,,Brokerage,2688,888
Active,2014-12-27,,Roth 401(k),2689,888
Active,2013-08-22,,Traditional IRA,2690,889
Inactive,2012-05-15,2015-05-22,Roth 401(k),2691,889
Active,2012-11-06,,Brokerage,2692,889
Active,2014-04-22,,529,2693,890
Active,2014-09-23,,Roth 401(k),2694,890
Active,2016-07-21,,Roth 401(k),2695,891
Active,2014-12-24,,Brokerage,2696,891
Active,2017-02-20,,Traditional IRA,2697,891
Active,2014-04-29,,529,2698,892
Active,2012-11-17,,Traditional IRA,2699,892
Inactive,2016-11-02,2017-07-01,Brokerage,2700,892
Active,2016-05-05,,Roth IRA,2701,892
Active,2009-04-05,,Roth IRA,2702,893
Inactive,2012-02-07,2013-01-16,Roth 401(k),2703,893
Active,2018-02-10,,529,2704,893
Active,2004-12-14,,529,2705,894
Active,2003-12-05,,Brokerage,2706,894
Active,2017-05-10,,Roth 401(k),2707,894
Active,2014-11-19,,Traditional IRA,2708,894
Active,2016-12-21,,Roth IRA,2709,894
Active,2018-04-26,,Roth IRA,2710,895
Active,2015-07-31,,Roth IRA,2711,896
Active,2010-11-24,,Brokerage,2712,896
Active,2011-01-15,,Traditional IRA,2713,896
Active,2017-10-09,,Brokerage,2714,897
Active,2011-02-07,,Roth 401(k),2715,897
Active,2006-01-22,,529,2716,898
Active,2002-09-27,,Traditional IRA,2717,898
Active,2016-09-21,,Brokerage,2718,899
Active,2016-11-22,,Traditional IRA,2719,899
Inactive,2017-08-07,2017-12-11,529,2720,899
Active,2013-12-23,,Roth 401(k),2721,899
Active,2012-08-14,,Roth IRA,2722,899
Active,2017-03-26,,Traditional IRA,2723,900
Active,2017-02-16,,Roth IRA,2724,900
Active,2017-02-12,,Roth IRA,2725,901
Active,2017-03-14,,Brokerage,2726,901
Active,2014-02-19,,Traditional IRA,2727,901
Active,2018-05-16,,Roth 401(k),2728,901
Active,2014-07-02,,529,2729,901
Active,2017-08-27,,529,2730,902
Inactive,2008-11-11,2011-11-26,Roth IRA,2731,902
Active,2015-04-05,,Brokerage,2732,902
Active,2008-08-27,,Traditional IRA,2733,902
Active,2016-03-12,,Roth 401(k),2734,903
Active,2011-07-22,,Roth IRA,2735,903
Active,2009-11-07,,Brokerage,2736,903
Active,2010-02-17,,529,2737,903
Active,2015-04-02,,529,2738,904
Active,2014-10-25,,Brokerage,2739,904
Active,2010-12-10,,Roth IRA,2740,904
Active,2017-10-20,,Traditional IRA,2741,905
Active,2017-10-24,,529,2742,905
Active,2017-09-30,,Roth 401(k),2743,905
Active,2018-05-19,,Brokerage,2744,905
Active,2017-07-31,,Roth IRA,2745,905
Active,2016-06-27,,Traditional IRA,2746,906
Active,2012-09-04,,Brokerage,2747,906
Active,2017-05-03,,529,2748,907
Active,2017-07-25,,Traditional IRA,2749,907
Active,2016-12-23,,Brokerage,2750,907
Active,2018-03-24,,Roth IRA,2751,907
Inactive,2017-01-29,2018-10-09,Traditional IRA,2752,908
Active,2017-03-28,,Brokerage,2753,908
Active,2018-06-21,,Roth IRA,2754,908
Inactive,2015-11-26,2018-05-31,Roth 401(k),2755,908
Active,2017-07-17,,529,2756,908
Active,2014-11-30,,Roth IRA,2757,909
Active,2018-06-09,,529,2758,910
Active,2018-04-24,,Roth 401(k),2759,910
Active,2017-12-21,,Traditional IRA,2760,910
Active,2017-03-07,,Roth IRA,2761,910
Active,2011-11-13,,Roth 401(k),2762,911
Active,2015-02-07,,Brokerage,2763,911
Active,2008-10-11,,Roth IRA,2764,911
Active,2016-07-30,,529,2765,911
Active,2016-08-14,,Roth IRA,2766,912
Active,2015-03-05,,Traditional IRA,2767,912
Active,2016-01-26,,Brokerage,2768,912
Active,2011-11-09,,Roth IRA,2769,913
Active,2014-03-31,,Roth 401(k),2770,913
Active,2017-03-13,,529,2771,913
Active,2013-03-20,,Brokerage,2772,913
Active,2014-12-04,,Traditional IRA,2773,913
Active,2006-07-20,,Roth IRA,2774,914
Active,2018-04-20,,Brokerage,2775,914
Active,2016-05-18,,Roth 401(k),2776,915
Inactive,2015-07-01,2017-07-21,Roth IRA,2777,915
Active,2017-11-23,,Brokerage,2778,915
Inactive,2016-12-11,2018-01-14,529,2779,915
Active,2017-02-27,,Traditional IRA,2780,915
Active,2017-02-20,,Roth IRA,2781,916
Inactive,2012-12-07,2014-02-11,Roth 401(k),2782,916
Active,2012-11-14,,Traditional IRA,2783,916
Active,2015-12-26,,Brokerage,2784,916
Active,2008-01-04,,Roth 401(k),2785,917
Active,2011-11-30,,Brokerage,2786,917
Active,2013-04-25,,Roth IRA,2787,917
Active,2007-08-18,,529,2788,918
Active,2011-03-30,,Brokerage,2789,918
Active,2011-11-29,,Roth IRA,2790,918
Active,2012-08-21,,Roth IRA,2791,919
Active,2011-03-27,,Brokerage,2792,919
Active,2013-10-12,,Brokerage,2793,920
Active,2016-12-13,,Roth IRA,2794,920
Active,2013-08-03,,Roth 401(k),2795,920
Active,2013-11-19,,529,2796,920
Active,2016-05-13,,Traditional IRA,2797,920
Active,2017-07-09,,Roth 401(k),2798,921
Active,2016-09-14,,Brokerage,2799,921
Inactive,2016-02-24,2018-07-25,Brokerage,2800,922
Active,2017-04-22,,Traditional IRA,2801,922
Active,2017-05-21,,Roth IRA,2802,922
Active,2004-05-28,,Traditional IRA,2803,923
Active,2005-07-22,,Brokerage,2804,923
Active,2001-12-09,,529,2805,923
Active,2002-04-07,,Roth 401(k),2806,923
Inactive,2012-11-03,2013-03-31,Roth IRA,2807,923
Active,2012-11-18,,529,2808,924
Active,2017-04-06,,Roth IRA,2809,924
Active,2012-07-13,,Roth 401(k),2810,925
Active,2013-05-21,,Roth IRA,2811,925
Active,2014-11-05,,529,2812,925
Active,2011-01-10,,Traditional IRA,2813,925
Active,2017-01-10,,529,2814,926
Inactive,2013-02-01,2018-02-27,Roth 401(k),2815,926
Active,2013-09-24,,Brokerage,2816,926
Active,2016-09-21,,Roth IRA,2817,926
Active,2016-05-11,,Roth IRA,2818,927
Active,2017-01-28,,Roth 401(k),2819,927
Active,2018-01-31,,Brokerage,2820,927
Active,2017-05-14,,529,2821,927
Active,2016-01-22,,Traditional IRA,2822,927
Active,2017-06-16,,Roth IRA,2823,928
Active,2017-03-20,,Roth 401(k),2824,928
Active,2017-03-29,,Roth IRA,2825,929
Active,2011-07-12,,Roth 401(k),2826,929
Active,2015-07-28,,Brokerage,2827,929
Active,2016-02-07,,Traditional IRA,2828,929
Inactive,2010-01-16,2011-04-27,Traditional IRA,2829,930
Active,2018-03-07,,Brokerage,2830,930
Active,2017-01-08,,Roth IRA,2831,931
Active,2009-07-14,,529,2832,931
Inactive,2016-05-29,2018-04-30,529,2833,932
Inactive,2007-03-24,2010-08-24,Roth 401(k),2834,932
Active,2006-11-18,,Roth IRA,2835,932
Active,2006-05-29,,Brokerage,2836,932
Active,2017-03-02,,Traditional IRA,2837,932
Active,2012-05-03,,Brokerage,2838,933
Active,2014-04-21,,Roth IRA,2839,933
Active,2013-10-26,,529,2840,934
Active,2017-10-18,,Traditional IRA,2841,934
Active,2017-04-03,,Roth IRA,2842,934
Inactive,2014-03-29,2017-03-30,Traditional IRA,2843,935
Active,2016-11-29,,529,2844,935
Active,2015-11-28,,Roth 401(k),2845,935
Active,2013-12-09,,Roth IRA,2846,935
Active,2013-09-30,,Brokerage,2847,935
Active,2013-08-25,,529,2848,936
Active,2016-04-14,,Roth IRA,2849,936
Active,2007-03-09,,Traditional IRA,2850,937
Active,2005-04-10,,Roth 401(k),2851,937
Active,2012-02-28,,Roth IRA,2852,938
Inactive,2003-12-27,2013-11-16,Brokerage,2853,938
Active,2000-10-19,,Roth 401(k),2854,938
Active,2002-09-18,,Traditional IRA,2855,938
Active,2018-05-09,,Roth 401(k),2856,939
Active,2017-01-01,,Brokerage,2857,939
Active,2018-05-29,,Roth IRA,2858,939
Active,2015-12-10,,529,2859,939
Active,2017-09-07,,Traditional IRA,2860,939
Active,2017-07-23,,Roth 401(k),2861,940
Active,2017-04-02,,Brokerage,2862,940
Active,2014-01-13,,Roth IRA,2863,941
Active,2015-10-23,,Roth 401(k),2864,941
Active,2014-09-04,,Brokerage,2865,941
Active,2015-06-20,,Traditional IRA,2866,941
Active,2017-12-24,,529,2867,941
Active,2013-12-10,,Roth 401(k),2868,942
Active,2013-11-17,,Brokerage,2869,942
Inactive,2015-09-04,2016-11-25,529,2870,942
Active,2013-03-27,,Brokerage,2871,943
Active,2012-05-16,,Traditional IRA,2872,943
Active,2016-06-05,,529,2873,943
Active,2013-10-27,,Brokerage,2874,944
Active,2013-03-04,,Traditional IRA,2875,944
Active,2012-09-01,,Roth IRA,2876,944
Active,2013-11-19,,529,2877,944
Active,2016-12-04,,Roth 401(k),2878,944
Active,2017-08-31,,Roth 401(k),2879,945
Active,2017-04-20,,529,2880,946
Active,2014-07-04,,Brokerage,2881,946
Active,2006-10-13,,Roth IRA,2882,946
Active,2014-02-19,,Traditional IRA,2883,946
Active,2016-12-20,,Roth 401(k),2884,946
Inactive,2017-01-11,2018-04-02,Roth IRA,2885,947
Active,2015-02-03,,529,2886,947
Active,2015-02-20,,Brokerage,2887,947
Active,2016-10-24,,Traditional IRA,2888,947
Inactive,2017-06-14,2017-09-25,Roth 401(k),2889,947
Active,2002-10-09,,529,2890,948
Active,2010-10-31,,Roth 401(k),2891,948
Active,2010-08-01,,Brokerage,2892,948
Active,2016-01-14,,529,2893,949
Active,2016-05-05,,Traditional IRA,2894,949
Active,2004-06-20,,Roth IRA,2895,950
Active,2016-08-22,,Brokerage,2896,950
Active,2012-02-23,,Roth 401(k),2897,950
Active,2018-06-28,,Roth IRA,2898,951
Active,2018-03-01,,529,2899,951
Active,2017-09-15,,Roth 401(k),2900,951
Active,2018-07-14,,Traditional IRA,2901,951
Active,2017-06-03,,Roth IRA,2902,952
Active,2017-06-05,,Traditional IRA,2903,952
Active,2015-11-07,,529,2904,952
Active,2017-08-17,,Roth 401(k),2905,952
Active,2017-07-01,,Brokerage,2906,952
Active,2017-02-07,,Brokerage,2907,953
Active,2013-02-03,,Roth IRA,2908,953
Active,2017-05-25,,Roth IRA,2909,954
Active,2018-07-18,,529,2910,954
Inactive,2017-03-01,2017-09-13,Roth 401(k),2911,954
Active,2005-03-10,,529,2912,955
Active,2006-11-14,,Brokerage,2913,955
Active,2016-12-09,,Roth 401(k),2914,955
Active,2014-06-30,,Roth 401(k),2915,956
Active,2009-05-23,,Traditional IRA,2916,956
Active,2013-10-13,,Brokerage,2917,956
Active,2013-03-10,,Roth IRA,2918,956
Active,2017-01-08,,Brokerage,2919,957
Active,2017-02-12,,Brokerage,2920,958
Active,2012-02-02,,Roth 401(k),2921,959
Inactive,2006-05-25,2007-12-16,529,2922,959
Active,2014-01-01,,Brokerage,2923,960
Active,2017-02-20,,Traditional IRA,2924,960
Active,2015-04-02,,Roth IRA,2925,960
Active,2011-04-15,,Roth 401(k),2926,961
Active,2008-03-23,,529,2927,961
Active,2011-07-06,,Traditional IRA,2928,962
Active,2012-05-15,,Roth IRA,2929,962
Active,2012-06-23,,529,2930,962
Active,2016-05-26,,Brokerage,2931,962
Active,2018-02-11,,Brokerage,2932,963
Active,2016-12-25,,Traditional IRA,2933,963
Inactive,2017-11-19,2018-07-13,Roth IRA,2934,963
Active,2017-03-03,,529,2935,963
Active,2017-10-15,,Roth 401(k),2936,963
Active,2003-05-27,,529,2937,964
Active,2009-05-02,,Brokerage,2938,964
Active,2012-09-01,,Brokerage,2939,965
Active,2008-02-07,,Roth IRA,2940,965
Inactive,2012-08-09,2013-10-27,Roth 401(k),2941,965
Active,2013-02-12,,529,2942,965
Active,2009-07-25,,Traditional IRA,2943,965
Active,2016-10-29,,Traditional IRA,2944,966
Active,2014-07-20,,529,2945,966
Active,2014-10-12,,Roth IRA,2946,966
Active,2013-09-08,,Roth 401(k),2947,966
Active,2016-02-24,,Brokerage,2948,966
Active,2016-03-06,,529,2949,967
Inactive,2016-12-19,2017-05-29,Roth 401(k),2950,967
Active,2017-07-28,,Brokerage,2951,967
Active,2016-08-08,,Roth IRA,2952,967
Active,2017-08-16,,Brokerage,2953,968
Active,2017-01-31,,Roth 401(k),2954,968
Active,2013-12-12,,Roth IRA,2955,969
Active,2005-04-04,,Traditional IRA,2956,969
Active,2013-07-23,,529,2957,969
Active,2014-01-24,,Roth 401(k),2958,970
Active,2013-07-16,,529,2959,970
Active,2016-05-05,,Traditional IRA,2960,971
Active,2015-04-27,,529,2961,971
Active,2017-08-23,,529,2962,972
Inactive,2013-11-03,2018-01-16,Roth IRA,2963,972
Active,2016-08-21,,Roth 401(k),2964,972
Active,2014-05-27,,Brokerage,2965,972
Active,2013-05-18,,Traditional IRA,2966,972
Active,2015-08-13,,Traditional IRA,2967,973
Active,2017-01-29,,Roth IRA,2968,973
Active,2015-11-03,,Brokerage,2969,973
Active,2016-10-19,,529,2970,973
Active,2016-11-26,,Roth 401(k),2971,973
Active,2014-11-18,,Traditional IRA,2972,974
Active,2017-11-14,,529,2973,975
Active,2008-10-31,,Traditional IRA,2974,975
Active,2017-02-09,,Brokerage,2975,975
Active,2013-01-30,,Roth 401(k),2976,975
Active,2015-12-18,,Roth IRA,2977,975
Active,2011-10-31,,Roth IRA,2978,976
Active,2016-02-22,,Roth 401(k),2979,976
Active,2013-07-21,,Brokerage,2980,976
Active,2012-07-10,,Traditional IRA,2981,976
Active,2012-03-10,,529,2982,976
Active,2018-05-15,,Roth IRA,2983,977
Active,2018-05-16,,529,2984,977
Active,2018-01-24,,Traditional IRA,2985,977
Active,2017-03-06,,Brokerage,2986,978
Active,2012-09-22,,Traditional IRA,2987,978
Active,2010-08-18,,Roth 401(k),2988,979
Active,2013-01-05,,Traditional IRA,2989,979
Active,2016-07-05,,Roth IRA,2990,979
Inactive,2017-06-05,2018-01-30,Brokerage,2991,979
Active,2014-07-02,,Roth IRA,2992,980
Active,2014-11-24,,Traditional IRA,2993,980
Active,2014-09-30,,Brokerage,2994,980
Active,2011-08-19,,Roth 401(k),2995,980
Active,2016-03-13,,Brokerage,2996,981
Active,2005-09-07,,529,2997,981
Active,2008-12-15,,Traditional IRA,2998,981
Active,2018-06-02,,Roth 401(k),2999,982
Active,2017-08-24,,Roth IRA,3000,982
Active,2018-04-25,,529,3001,982
Active,2005-08-14,,Traditional IRA,3002,983
Inactive,2013-05-30,2016-03-25,Roth IRA,3003,984
Active,2017-02-26,,Brokerage,3004,984
Active,2015-12-23,,Roth 401(k),3005,984
Active,2015-12-16,,529,3006,984
Active,2017-09-03,,Roth IRA,3007,985
Active,2017-06-16,,Traditional IRA,3008,985
Inactive,2012-11-27,2017-10-23,Brokerage,3009,985
Active,2016-06-21,,Brokerage,3010,986
Active,2018-06-23,,Roth IRA,3011,986
Active,2018-03-05,,Roth 401(k),3012,986
Active,2015-09-14,,Traditional IRA,3013,986
Active,2015-12-04,,Traditional IRA,3014,987
Active,2015-06-13,,Roth 401(k),3015,988
Inactive,2016-10-16,2018-10-12,Roth IRA,3016,988
Active,2015-04-01,,529,3017,988
Inactive,2014-11-07,2015-09-18,Traditional IRA,3018,988
Active,2018-01-13,,Roth IRA,3019,989
Active,2017-02-19,,Roth 401(k),3020,989
Active,2016-03-17,,Brokerage,3021,990
Active,2017-12-31,,Traditional IRA,3022,990
Active,2017-11-09,,Roth 401(k),3023,990
Active,2017-02-09,,529,3024,990
Active,2018-04-08,,Roth IRA,3025,990
Active,2010-05-12,,Brokerage,3026,991
Active,2014-06-16,,Roth IRA,3027,991
Active,2010-07-25,,Traditional IRA,3028,991
Active,2007-12-21,,529,3029,991
Active,2017-09-13,,529,3030,992
Active,2015-03-27,,Brokerage,3031,992
Inactive,2016-01-17,2017-10-22,Roth 401(k),3032,992
Active,2015-01-03,,Roth IRA,3033,993
Active,2017-02-04,,Traditional IRA,3034,994
Active,2016-06-01,,Roth 401(k),3035,994
Active,2017-08-02,,Brokerage,3036,994
Active,2014-10-06,,Brokerage,3037,995
Active,2005-08-11,,Roth 401(k),3038,995
Active,2004-09-01,,Traditional IRA,3039,995
Active,2015-08-06,,Brokerage,3040,996
Active,2017-03-21,,Traditional IRA,3041,996
Active,2017-06-29,,529,3042,996
Active,2017-06-30,,Roth 401(k),3043,996
Active,2014-12-07,,Roth 401(k),3044,997
Active,2013-09-22,,Brokerage,3045,997
Active,2010-10-19,,Roth IRA,3046,997
Active,2018-01-07,,Roth IRA,3047,998
Inactive,2018-02-25,2018-06-19,Roth 401(k),3048,998
Active,2017-12-30,,Brokerage,3049,998
Active,2018-07-09,,Traditional IRA,3050,998
Active,2018-01-07,,529,3051,998
Active,2017-12-25,,Roth IRA,3052,999
Active,2014-10-11,,Roth 401(k),3053,999
Active,2018-04-24,,Brokerage,3054,999
Active,2014-12-06,,Traditional IRA,3055,999
Inactive,2015-05-27,2017-09-22,Brokerage,3056,1000
Inactive,2017-12-04,2018-07-03,529,3057,1000
Active,2018-01-29,,Traditional IRA,3058,1000
Active,2017-03-03,,Roth 401(k),3059,1000
Active,2017-05-28,,Roth IRA,3060,1000
Active,2006-11-29,,Roth IRA,3061,1001
Active,2014-03-28,,Traditional IRA,3062,1001
Active,2006-06-09,,Roth 401(k),3063,1001
Inactive,2008-08-30,2011-08-06,Roth 401(k),3064,1002
Active,2017-05-18,,Traditional IRA,3065,1002
Active,2011-01-11,,Brokerage,3066,1002
Active,2013-11-17,,Brokerage,3067,1003
Active,2015-09-09,,Roth IRA,3068,1003
Active,2015-07-29,,529,3069,1003
Active,2012-09-11,,Roth 401(k),3070,1003
Active,2015-05-13,,Traditional IRA,3071,1003
Active,2016-07-19,,Brokerage,3072,1004
Active,2016-10-31,,529,3073,1004
Inactive,2014-02-07,2018-08-12,Roth IRA,3074,1004
Active,2017-10-04,,529,3075,1005
